"state","county","checklists","totalSpSeen","modeledTotal","speciesDifference"
"TX","liberty",2176,282,361.394661627633,79.394661627633
"TX","limestone",389,216,333.977585318819,117.977585318819
"TX","lipscomb",117,129,302.983649738898,173.983649738898
"TX","live oak",2299,322,359.75178209376,37.7517820937602
"TX","llano",1892,296,330.234721413395,34.2347214133945
"TX","loving",115,169,350.912027455083,181.912027455083
"TX","lubbock",7879,354,329.220117053666,0
"TX","lynn",1275,247,328.978794504796,81.9787945047955
"TX","mcculloch",486,227,330.619402085866,103.619402085866
"TX","mclennan",4016,286,337.182989093275,51.1829890932748
"TX","mcmullen",1954,334,333.243894516854,0
"TX","madison",524,223,310.55481808977,87.5548180897696
"TX","marion",1073,261,317.298783465352,56.2987834653519
"TX","martin",352,176,344.338041746265,168.338041746265
"TX","mason",622,234,326.21784001028,92.21784001028
"TX","matagorda",4377,384,414.480248795151,30.4802487951508
"TX","maverick",403,204,343.786817169162,139.786817169162
"TX","medina",1678,285,333.867005123153,48.8670051231529
"TX","menard",411,202,328.747908407462,126.747908407462
"TX","midland",4796,337,350.093850561991,13.0938505619911
"TX","milam",1316,246,336.732029667241,90.7320296672409
"TX","mills",418,181,318.994676937734,137.994676937734
"TX","mitchell",648,250,323.700176680844,73.7001766808442
"TX","montague",372,214,321.059201922853,107.059201922853
"TX","montgomery",12979,296,318.66089086196,22.6608908619597
"TX","moore",625,233,333.453769524148,100.453769524148
"TX","morris",1753,231,318.046778849058,87.0467788490578
"TX","motley",248,198,310.619443867284,112.619443867284
"TX","nacogdoches",2214,272,326.184211401442,54.184211401442
"TX","navarro",1275,276,331.301416105018,55.3014161050182
"TX","newton",250,183,331.658813547194,148.658813547194
"TX","nolan",374,210,322.184502075178,112.184502075178
"TX","nueces",34899,439,410.750323511203,0
"TX","ochiltree",225,204,309.408030524368,105.408030524368
"TX","oldham",242,167,336.641040291894,169.641040291894
"TX","orange",1189,266,362.433313674602,96.4333136746015
"TX","palo pinto",2467,265,327.032945885955,62.0329458859555
"TX","panola",660,228,318.938349037846,90.9383490378458
"TX","parker",1456,261,326.406831488089,65.4068314880887
"TX","parmer",308,207,332.479445603179,125.479445603179
"TX","pecos",1144,285,380.621863418357,95.6218634183574
"TX","polk",1102,248,312.675669913899,64.6756699138985
"TX","potter",1473,283,326.269972305371,43.2699723053711
"TX","presidio",1431,276,377.732603987596,101.732603987596
"TX","rains",2515,318,312.088590441842,0
"TX","randall",6181,330,328.766530712753,0
"TX","reagan",183,131,353.587555872993,222.587555872993
"TX","real",1963,251,317.283878369426,66.2838783694261
"TX","red river",443,204,322.633174543981,118.633174543981
"TX","reeves",2492,329,371.133886579602,42.1338865796023
"TX","refugio",3302,350,410.329815561533,60.3298155615326
"TX","roberts",171,155,307.661085786579,152.661085786579
"TX","robertson",973,247,333.971491878387,86.9714918783866
"TX","rockwall",776,230,309.756425345186,79.7564253451863
"TX","runnels",223,206,325.587873760886,119.587873760886
"TX","rusk",1203,264,326.212172965909,62.2121729659085
"TX","sabine",607,216,308.233959567137,92.233959567137
"TX","san augustine",283,218,308.246293886519,90.2462938865187
"TX","san jacinto",947,235,306.573607223028,71.5736072230276
"TX","san patricio",5172,377,405.971756956192,28.9717569561923
"TX","san saba",2072,273,326.867444791693,53.8674447916933
"TX","schleicher",252,216,322.702734987812,106.702734987812
"TX","scurry",375,213,315.352404774029,102.352404774029
"TX","shackelford",252,207,328.700890829539,121.700890829539
"TX","shelby",817,213,317.416684072156,104.416684072156
"TX","sherman",173,136,335.000669311472,199.000669311472
"TX","smith",5085,298,317.08198731988,19.0819873198798
"TX","somervell",2894,245,323.794513634723,78.794513634723
"TX","starr",8398,354,364.152756273471,10.1527562734709
"TX","stephens",337,219,331.047655637778,112.047655637778
"TX","sterling",162,159,329.869934489646,170.869934489646
"TX","stonewall",169,159,310.947013653519,151.947013653519
"TX","sutton",551,193,321.316933412583,128.316933412583
"TX","swisher",713,206,324.80648277872,118.80648277872
"TX","tarrant",30430,380,337.964804067958,0
"TX","taylor",2319,300,324.812135464068,24.8121354640683
"TX","terrell",691,271,369.406980505405,98.4069805054053
"TX","terry",271,190,330.861575081747,140.861575081747
"TX","throckmorton",652,244,328.652304185706,84.6523041857059
"TX","titus",747,253,319.826234478498,66.8262344784983
"TX","tom green",5120,317,322.613089118717,5.61308911871743
"TX","travis",76474,402,338.660832933655,0
"TX","trinity",521,221,318.040050916801,97.0400509168008
"TX","tyler",1222,226,309.949850779984,83.9498507799843
"TX","upshur",1211,238,311.913055656874,73.9130556568741
"TX","upton",196,151,361.568163377821,210.568163377821
"TX","uvalde",4843,335,329.830053264787,0
"TX","val verde",2359,326,362.80530336658,36.8053033665796
"TX","van zandt",6299,328,318.862867339916,0
"TX","victoria",2289,335,415.958960464206,80.9589604642061
"TX","walker",1524,257,320.339498702394,63.3394987023942
"TX","waller",5659,315,313.117180728236,0
"TX","ward",426,207,357.444874775935,150.444874775935
"TX","washington",1106,265,318.088403711208,53.0884037112084
"TX","webb",4832,335,353.086148975584,18.0861489755837
"TX","wharton",1127,274,389.14597567345,115.14597567345
"TX","wheeler",208,154,303.319603195333,149.319603195333
"TX","wichita",1779,298,309.878839652267,11.8788396522667
"TX","wilbarger",2195,266,315.103600036936,49.103600036936
"TX","willacy",2295,344,405.454997380443,61.4549973804432
"TX","williamson",26272,376,338.332395143027,0
"TX","wilson",3011,284,330.230997514983,46.230997514983
"TX","winkler",151,146,347.591783649671,201.591783649671
"TX","wise",1813,258,331.725573602529,73.7255736025292
"TX","wood",1295,268,314.594887134647,46.5948871346467
"TX","yoakum",225,173,331.070369007375,158.070369007375
"TX","young",875,228,331.178571612705,103.178571612705
"TX","zapata",2779,299,358.547192110113,59.5471921101125
"TX","zavala",376,239,342.820511406592,103.820511406592
"UT","beaver",932,249,308.192918349959,59.1929183499587
"UT","box elder",8671,311,331.507318995269,20.507318995269
"UT","cache",18022,316,304.269702886561,0
"UT","carbon",568,227,300.336461095819,73.3364610958192
"UT","daggett",546,216,319.890414104819,103.890414104819
"UT","davis",20086,336,318.331285806144,0
"UT","duchesne",1989,267,328.805365296724,61.8053652967245
"UT","emery",829,238,309.269975128949,71.2699751289488
"UT","garfield",4134,264,311.698301506872,47.6983015068724
"UT","grand",6040,274,312.349717214519,38.349717214519
"UT","iron",2886,289,325.313313887735,36.3133138877347
"UT","juab",2248,309,320.021802579976,11.0218025799762
"UT","kane",1669,264,323.214006548117,59.2140065481171
"UT","millard",1619,277,325.62594014412,48.6259401441201
"UT","morgan",3387,264,280.268433795162,16.2684337951624
"UT","piute",386,215,286.346322033476,71.3463220334757
"UT","rich",1242,253,310.023988221772,57.0239882217716
"UT","salt lake",35609,328,312.554702569582,0
"UT","san juan",3269,259,348.388119632718,89.388119632718
"UT","sanpete",806,232,291.581339729662,59.5813397296623
"UT","sevier",721,230,287.757086206463,57.7570862064635
"UT","summit",5919,270,276.274384796267,6.2743847962667
"UT","tooele",2962,262,337.060380195169,75.0603801951694
"UT","uintah",3813,287,342.388147316498,55.3881473164977
"UT","utah",29166,331,301.925264079384,0
"UT","wasatch",4336,267,282.761388448811,15.7613884488109
"UT","washington",18002,383,371.509428608881,0
"UT","wayne",1394,255,303.270169981504,48.2701699815041
"UT","weber",4980,307,301.474674719319,0
"VT","addison",45566,321,288.255454299976,0
"VT","bennington",11146,265,259.726944970618,0
"VT","caledonia",3886,226,256.251301137974,30.2513011379741
"VT","chittenden",38221,322,289.60376451933,0
"VT","essex",4669,216,254.308202976962,38.3082029769616
"VT","franklin",10724,289,283.526278184853,0
"VT","grand isle",4130,299,277.970047595361,0
"VT","lamoille",9797,220,257.881157246007,37.8811572460074
"VT","orange",7438,255,259.815548445379,4.81554844537851
"VT","orleans",7004,252,257.113496507849,5.11349650784911
"VT","rutland",23188,281,273.418632892296,0
"VT","washington",14943,258,265.457622855146,7.4576228551457
"VT","windham",16768,287,261.26459253226,0
"VT","windsor",31420,294,269.011803413454,0
"VA","accomack",19155,383,348.673611950759,0
"VA","accomack",19155,383,364.714487533317,0
"VA","albemarle",14225,255,266.537897433046,11.5378974330461
"VA","alleghany",524,181,253.478937474422,72.4789374744219
"VA","amelia",554,166,267.703173932557,101.703173932557
"VA","amherst",1842,221,251.374709481599,30.3747094815994
"VA","appomattox",1782,184,264.215044311707,80.2150443117072
"VA","arlington",8223,235,300.724408714263,65.7244087142633
"VA","augusta",9643,268,259.957099219119,0
"VA","bath",663,206,254.230171431324,48.2301714313242
"VA","bedford",3155,232,256.427650910685,24.4276509106846
"VA","bland",215,140,251.193235245109,111.193235245109
"VA","botetourt",4266,266,252.679201785962,0
"VA","brunswick",180,130,268.612923162737,138.612923162737
"VA","buchanan",738,174,255.829101822146,81.8291018221465
"VA","buckingham",1561,199,263.398969031435,64.3989690314346
"VA","campbell",687,183,264.388556168934,81.3885561689336
"VA","caroline",711,189,310.668542648141,121.668542648141
"VA","carroll",817,183,251.6508759875,68.6508759875
"VA","charles city",1968,246,304.36361424231,58.3636142423096
"VA","charlotte",547,180,265.054088633029,85.0540886330288
"VA","chesterfield",10160,253,269.055680076776,16.0556800767764
"VA","clarke",3399,241,274.647458483606,33.6474584836061
"VA","craig",396,169,245.09226548722,76.0922654872202
"VA","culpeper",2745,229,268.491253182684,39.491253182684
"VA","cumberland",658,172,264.338050471509,92.3380504715089
"VA","dickenson",781,159,259.803960558922,100.803960558922
"VA","dinwiddie",475,171,266.79148703575,95.7914870357502
"VA","essex",496,189,309.155485641723,120.155485641723
"VA","fairfax",74249,303,316.850303767372,13.850303767372
"VA","fauquier",12140,277,272.9021772387,0
"VA","floyd",2120,172,250.195898249965,78.1958982499653
"VA","fluvanna",2501,197,264.558313844369,67.558313844369
"VA","franklin",3310,200,256.371202829145,56.3712028291448
"VA","frederick",3160,229,268.142278253879,39.1422782538794
"VA","giles",1144,183,250.626700118052,67.6267001180524
"VA","gloucester",4319,262,326.12503587805,64.1250358780503
"VA","goochland",780,170,269.498392977213,99.4983929772127
"VA","grayson",1316,200,251.82570639553,51.8257063955297
"VA","greene",1479,195,252.405557505576,57.4055575055763
"VA","greensville",218,148,268.569445320574,120.569445320574
"VA","halifax",3160,244,268.287710988619,24.2877109886191
"VA","hanover",1830,197,286.886697761287,89.8866977612868
"VA","henrico",9452,249,274.839335109101,25.8393351091015
"VA","henry",389,147,257.733784761069,110.733784761069
"VA","highland",2397,221,253.207610101028,32.2076101010285
"VA","isle of wight",1572,239,319.799301555901,80.7993015559011
"VA","james city",12036,309,315.979030028525,6.97903002852468
"VA","king and queen",557,184,310.886062617438,126.886062617438
"VA","king george",2844,253,312.518150520631,59.5181505206307
"VA","king william",1265,238,316.704652259381,78.7046522593812
"VA","lancaster",1103,213,325.834530301404,112.834530301404
"VA","lee",314,137,253.934246893844,116.934246893844
"VA","loudoun",11695,272,272.248624714604,0.248624714604432
"VA","louisa",2024,217,268.223068367866,51.223068367866
"VA","lunenburg",555,163,263.909302088091,100.909302088091
"VA","madison",2023,188,253.168753951681,65.1687539516806
"VA","mathews",1372,249,339.184656017478,90.1846560174776
"VA","mecklenburg",3414,261,266.215055137242,5.21505513724185
"VA","middlesex",430,183,323.8608238138,140.8608238138
"VA","montgomery",14235,245,246.610165288307,1.61016528830663
"VA","suffolk",2933,262,298.058358367478,36.0583583674779
"VA","nelson",1619,201,249.234396631309,48.2343966313092
"VA","new kent",1059,193,312.474005015377,119.474005015377
"VA","northampton",12627,412,380.291515056561,0
"VA","northumberland",1125,239,328.578486490484,89.5784864904839
"VA","nottoway",550,141,263.40113102381,122.40113102381
"VA","orange",979,208,265.075342341046,57.0753423410463
"VA","page",1844,211,252.878493423197,41.8784934231967
"VA","patrick",1816,185,243.455121514374,58.4551215143744
"VA","pittsylvania",1725,178,272.037198290236,94.0371982902356
"VA","powhatan",2701,195,267.580567371572,72.5805673715718
"VA","prince edward",6899,243,263.039990917889,20.0399909178886
"VA","prince george",1089,204,304.875771267646,100.875771267646
"VA","prince william",19662,301,310.899750188663,9.89975018866261
"VA","pulaski",4259,245,255.010391081558,10.0103910815585
"VA","rappahannock",847,204,254.442624373978,50.4426243739775
"VA","richmond",965,226,324.994513756331,98.9945137563308
"VA","roanoke",3681,228,248.267599522969,20.2675995229694
"VA","rockbridge",3096,243,255.505491342239,12.5054913422386
"VA","rockingham",19776,279,265.729133114871,0
"VA","russell",516,199,254.7845221921,55.7845221921001
"VA","scott",141,134,259.668990124654,125.668990124654
"VA","shenandoah",5461,230,259.439794324341,29.4397943243408
"VA","smyth",554,202,252.728598917383,50.7285989173834
"VA","southampton",453,158,298.714465892262,140.714465892262
"VA","spotsylvania",1242,202,276.689246947503,74.6892469475032
"VA","stafford",1624,213,321.301231845109,108.301231845109
"VA","surry",1189,270,325.900495152994,55.9004951529938
"VA","sussex",1286,157,289.477953461383,132.477953461383
"VA","tazewell",1315,216,253.048350320054,37.0483503200536
"VA","warren",1892,211,270.911529386278,59.9115293862779
"VA","washington",845,220,255.503777261002,35.5037772610022
"VA","westmoreland",1962,257,324.664448853445,67.6644488534452
"VA","wise",843,173,258.818583858563,85.8185838585628
"VA","wythe",804,212,252.033769163348,40.0337691633478
"VA","york",4312,259,327.625354115933,68.6253541159326
"VA","hampton",NA,NA,344.579560610729,NA
"VA","newport news",NA,NA,327.2616985708,NA
"VA","norfolk",NA,NA,331.632936108552,NA
"VA","virginia beach",23804,375,360.770218955052,0
"WA","adams",3493,282,300.508508000977,18.5085080009771
"WA","asotin",1901,262,283.536793880329,21.5367938803291
"WA","benton",3493,301,304.26435594757,3.26435594756998
"WA","chelan",15192,279,292.461465657826,13.4614656578263
"WA","clallam",24829,370,350.978100067266,0
"WA","clark",14431,289,289.758242674834,0.758242674833866
"WA","columbia",912,232,280.036499638426,48.0364996384264
"WA","cowlitz",4361,261,285.500480803788,24.5004808037885
"WA","douglas",4953,273,301.878892120228,28.8788921202278
"WA","ferry",2347,234,293.229489797809,59.2294897978094
"WA","franklin",1979,274,305.431770538425,31.4317705384249
"WA","garfield",715,223,280.569355911842,57.5693559118423
"WA","grant",10105,315,307.516413067167,0
"WA","grays harbor",14488,357,352.175049560337,0
"WA","island",11822,285,308.011018963805,23.011018963805
"WA","jefferson",14714,294,333.458222084673,39.4582220846727
"WA","king",120426,338,326.326935496035,0
"WA","kitsap",22170,318,300.728983478393,0
"WA","kittitas",11475,287,277.799685292086,0
"WA","klickitat",5488,285,277.644939315036,0
"WA","lewis",5177,249,282.194572512307,33.1945725123065
"WA","lincoln",5034,309,299.213791769982,0
"WA","mason",4947,240,316.099277535814,76.0992775358144
"WA","okanogan",9520,291,298.671760168894,7.67176016889397
"WA","pacific",5934,323,354.647780634904,31.6477806349038
"WA","pend oreille",3912,254,280.465777009397,26.4657770093965
"WA","pierce",36675,313,315.708501184092,2.70850118409163
"WA","pierce",36675,313,294.897721130694,0
"WA","san juan",18181,263,297.650626133765,34.6506261337652
"WA","san juan",18181,263,275.093858222597,12.0938582225969
"WA","san juan",18181,263,268.978906741412,5.97890674141235
"WA","skagit",43731,358,339.870077693974,0
"WA","skamania",2521,242,281.426306135617,39.4263061356169
"WA","snohomish",32025,333,339.853524327067,6.85352432706736
"WA","spokane",17661,283,280.719338789577,0
"WA","stevens",7049,264,282.432610900125,18.4326109001252
"WA","thurston",28275,310,300.542491556582,0
"WA","wahkiakum",2227,233,334.229113569313,101.229113569313
"WA","walla walla",10965,330,308.410924905928,0
"WA","whatcom",24544,322,327.334645717155,5.33464571715547
"WA","whitman",4310,265,289.91020832529,24.9102083252899
"WA","yakima",21405,313,298.233493705662,0
"WV","barbour",967,231,248.917991616519,17.917991616519
"WV","berkeley",2161,267,279.319293283234,12.3192932832338
"WV","boone",49,107,257.662282435009,150.662282435009
"WV","braxton",280,185,244.691443262773,59.6914432627726
"WV","brooke",226,222,265.270914421138,43.2709144211375
"WV","cabell",1620,292,271.024550101032,0
"WV","calhoun",46,116,260.805578518341,144.805578518341
"WV","clay",56,154,252.102314778921,98.1023147789214
"WV","doddridge",183,117,257.704850494231,140.704850494231
"WV","fayette",5155,226,250.727559118709,24.7275591187091
"WV","gilmer",131,150,260.320951367211,110.320951367211
"WV","grant",1691,250,256.859902528551,6.85990252855134
"WV","greenbrier",715,241,260.858456294494,19.858456294494
"WV","hampshire",1233,193,261.603139294063,68.6031392940629
"WV","hancock",253,200,269.754519467537,69.7545194675365
"WV","hardy",2065,246,258.389591072763,12.3895910727629
"WV","harrison",765,187,258.049753334206,71.0497533342061
"WV","jackson",215,184,266.453380091936,82.4533800919363
"WV","jefferson",7877,272,275.999356056695,3.99935605669526
"WV","kanawha",8128,279,265.299594091229,0
"WV","lewis",1374,231,246.76669236453,15.76669236453
"WV","lincoln",51,141,259.542914270037,118.542914270037
"WV","logan",105,112,258.490658553115,146.490658553115
"WV","mcdowell",30,104,254.456319218381,150.456319218381
"WV","marion",3216,223,256.061937921901,33.0619379219013
"WV","marshall",264,164,255.292823550085,91.292823550085
"WV","mason",932,298,273.605835216576,0
"WV","mercer",1146,245,251.893910146221,6.89391014622115
"WV","mineral",1308,199,260.923905341434,61.9239053414335
"WV","mingo",137,108,257.885965439713,149.885965439713
"WV","monongalia",12018,276,258.057075758817,0
"WV","monroe",342,208,253.127618414383,45.1276184143834
"WV","morgan",662,178,273.694816634727,95.6948166347265
"WV","nicholas",517,219,242.402789032088,23.4027890320879
"WV","ohio",502,253,259.421022991381,6.42102299138122
"WV","pendleton",1374,224,257.252850173791,33.2528501737907
"WV","pleasants",310,209,264.186832430394,55.1868324303942
"WV","pocahontas",2926,246,255.417436485567,9.41743648556701
"WV","preston",7418,267,251.387233970338,0
"WV","putnam",1279,237,264.760085561568,27.7600855615685
"WV","raleigh",857,236,248.94771859234,12.9477185923395
"WV","randolph",3524,245,253.337110955801,8.33711095580139
"WV","ritchie",1584,185,259.836474570786,74.8364745707855
"WV","roane",78,107,258.53758139585,151.53758139585
"WV","summers",1529,246,247.855996933182,1.85599693318156
"WV","taylor",1360,219,252.806935398414,33.8069353984144
"WV","tucker",3181,252,245.037918589151,0
"WV","tyler",92,132,258.546100936638,126.546100936638
"WV","upshur",186,178,245.346995929423,67.3469959294233
"WV","wayne",774,238,267.69424314398,29.6942431439802
"WV","webster",58,150,243.255884162551,93.255884162551
"WV","wetzel",1403,241,257.960561608299,16.9605616082993
"WV","wirt",21,84,265.674615211882,181.674615211882
"WV","wood",1344,272,272.30322417018,0.303224170179874
"WV","wyoming",88,135,253.396759362743,118.396759362743
"WI","adams",2142,272,296.662440178214,24.6624401782145
"WI","ashland",7261,300,292.827791536193,0
"WI","barron",2655,235,288.945599241545,53.9455992415449
"WI","bayfield",10460,317,290.276366734335,0
"WI","brown",16888,318,303.997477119115,0
"WI","buffalo",1330,253,286.62832770602,33.6283277060199
"WI","burnett",4811,296,293.424941390809,0
"WI","calumet",3162,260,298.563367001201,38.5633670012011
"WI","chippewa",7384,281,287.590479224666,6.59047922466578
"WI","clark",2809,237,292.670331227909,55.6703312279091
"WI","columbia",11421,306,296.005854592975,0
"WI","crawford",3751,250,295.681107572313,45.6811075723127
"WI","dane",84833,341,294.365789718723,0
"WI","dodge",14382,307,296.915112622981,0
"WI","door",12393,299,291.512861903909,0
"WI","douglas",22399,313,296.600777538459,0
"WI","dunn",4860,281,287.663815803571,6.66381580357142
"WI","eau claire",6695,270,285.498223265782,15.498223265782
"WI","florence",13293,244,274.2576189032,30.2576189031997
"WI","fond du lac",7962,296,293.957628953648,0
"WI","forest",4308,223,282.649015057373,59.6490150573725
"WI","grant",9458,284,300.740934749583,16.7409347495829
"WI","green",2738,243,294.059831855456,51.0598318554564
"WI","green lake",4293,277,294.153551396591,17.1535513965913
"WI","iowa",9939,278,293.438998245213,15.4389982452129
"WI","iron",1653,233,288.999795478195,55.9997954781948
"WI","jackson",1602,239,297.873962414336,58.8739624143361
"WI","jefferson",11463,301,298.01056112996,0
"WI","juneau",3310,257,294.70877279997,37.7087727999701
"WI","kenosha",5306,292,310.972979558973,18.9729795589731
"WI","kewaunee",4092,283,302.592962749581,19.5929627495807
"WI","la crosse",11198,296,296.446252477182,0.446252477181531
"WI","lafayette",2032,266,296.90330806205,30.9033080620496
"WI","langlade",2352,233,286.43438653114,53.4343865311404
"WI","lincoln",2289,229,289.934166185624,60.9341661856245
"WI","manitowoc",21220,323,306.341086265871,0
"WI","marathon",10972,302,288.095931233353,0
"WI","marinette",14233,271,288.377150335823,17.3771503358233
"WI","marquette",1583,256,294.889236700723,38.8892367007233
"WI","milwaukee",59489,332,302.157316597234,0
"WI","monroe",3708,260,294.42668198302,34.4266819830196
"WI","oconto",3781,265,302.123463272351,37.1234632723513
"WI","oneida",5145,266,283.938187165659,17.938187165659
"WI","outagamie",9203,295,300.642645651593,5.64264565159306
"WI","ozaukee",24075,323,302.205096406392,0
"WI","pepin",552,230,288.417093741583,58.4170937415832
"WI","pierce",1761,247,283.263809021699,36.2638090216986
"WI","polk",10041,258,290.322053616289,32.3220536162891
"WI","portage",8565,300,287.089547097461,0
"WI","price",1584,228,289.675601611357,61.675601611357
"WI","racine",13855,319,305.135620205863,0
"WI","richland",4147,244,292.499833955317,48.4998339553169
"WI","rock",9789,299,298.187224097676,0
"WI","rusk",1243,216,292.740610470305,76.7406104703053
"WI","st croix",3628,278,285.497106114901,7.49710611490059
"WI","sauk",12343,295,293.584300908809,0
"WI","sawyer",3290,235,292.815233048591,57.8152330485908
"WI","shawano",2204,240,290.875623161437,50.8756231614374
"WI","sheboygan",9708,317,301.768396165631,0
"WI","taylor",1031,229,290.315027108947,61.3150271089468
"WI","trempealeau",2993,267,290.716370334049,23.7163703340489
"WI","vernon",8176,268,289.886808007221,21.8868080072212
"WI","vilas",6434,262,278.643064566269,16.6430645662689
"WI","walworth",6482,285,291.689068410086,6.68906841008595
"WI","washburn",2535,234,293.858877313278,59.8588773132778
"WI","washington",6504,268,288.053006954007,20.0530069540065
"WI","waukesha",20158,301,297.174993725854,0
"WI","waupaca",2278,245,292.029175698408,47.0291756984079
"WI","waushara",1963,240,289.726034621119,49.7260346211189
"WI","winnebago",9420,295,298.720849381253,3.72084938125312
"WI","wood",2085,251,291.327000508609,40.3270005086092
"WY","albany",6837,325,331.144888105494,6.14488810549449
"WY","big horn",889,231,330.550595223818,99.5505952238179
"WY","campbell",512,231,324.687399226759,93.6873992267591
"WY","carbon",1489,271,322.925642417828,51.9256424178282
"WY","converse",716,223,335.771845657164,112.771845657164
"WY","crook",1509,257,309.991491197245,52.9914911972447
"WY","fremont",6462,296,327.153555204646,31.1535552046456
"WY","goshen",493,256,334.572644631868,78.572644631868
"WY","hot springs",463,182,301.150574467129,119.150574467129
"WY","johnson",672,236,345.663498626304,109.663498626304
"WY","laramie",9365,314,332.186635239856,18.1866352398563
"WY","lincoln",863,244,302.961980860753,58.9619808607529
"WY","natrona",4155,302,328.762290265145,26.7622902651448
"WY","niobrara",116,117,331.663503839077,214.663503839077
"WY","park",7358,260,289.217337477256,29.2173374772557
"WY","platte",685,236,333.814607062032,97.814607062032
"WY","sheridan",1554,241,315.778607280911,74.7786072809114
"WY","sublette",973,214,298.637103536525,84.6371035365249
"WY","sweetwater",2107,266,323.535174455802,57.5351744558016
"WY","teton",11630,265,266.120213702612,1.12021370261238
"WY","uinta",1117,238,306.16209559675,68.1620955967502
"WY","washakie",1563,201,313.083883988845,112.083883988845
"WY","weston",252,183,324.069526704149,141.069526704149
"NM","valencia",4088,281,359.088507012192,78.0885070121916
"AZ","la paz",8489,343,365.207089851485,22.2070898514852
"WI","menominee",400,181,283.609561173693,102.609561173693
"CO","broomfield",4339,255,334.629490825536,79.6294908255361
